AlphA. deg.	Ni Ka XRF, A.u. curve 2	Total external reflection, A.u.	AlphA. deg.	Ni Ka XRF, A.u. curve 4	AlphA. deg.	Exponential fitting curve 3	AlphA. deg.	Exponential fitting curve 5
--	--	--	--	--	0,04034	0,10917	0,04243	0,06143
--	--	--	--	--	0,04044	0,10965	0,04253	0,06174
--	--	--	--	--	0,04054	0,11014	0,04262	0,06206
--	--	--	--	--	0,04064	0,11063	0,04272	0,06238
--	--	--	--	--	0,04074	0,11112	0,04281	0,0627
--	--	--	--	--	0,04074	0,11113	0,04291	0,06302
--	--	--	--	--	0,04084	0,11161	0,04301	0,06335
--	--	--	--	--	0,04094	0,1121	0,0431	0,06367
--	--	--	--	--	0,04104	0,1126	0,0432	0,064
--	--	--	--	--	0,04114	0,1131	0,0433	0,06433
--	--	--	--	--	0,04125	0,11359	0,04339	0,06465
--	--	--	--	--	0,04135	0,11409	0,04349	0,06499
--	--	--	--	--	0,04145	0,11459	0,04358	0,06532
--	--	--	--	--	0,04155	0,1151	0,04361	0,0654
--	--	--	--	--	0,04165	0,1156	0,04368	0,06565
--	--	--	--	--	0,04175	0,11611	0,04378	0,06599
--	--	--	--	--	0,04185	0,11661	0,04387	0,06632
--	--	--	--	--	0,04195	0,11712	0,04397	0,06666
--	--	--	--	--	0,04205	0,11763	0,04407	0,067
--	--	--	--	--	0,04215	0,11815	0,04416	0,06734
--	--	--	--	--	0,04225	0,11866	0,04426	0,06768
--	--	--	--	--	0,04225	0,11867	0,04435	0,06803
--	--	--	--	--	0,04235	0,11918	0,04445	0,06837
--	--	--	--	--	0,04245	0,11969	0,04455	0,06872
--	--	--	--	--	0,04255	0,12021	0,04464	0,06907
--	--	--	--	--	0,04265	0,12073	0,04474	0,06942
--	--	--	--	--	0,04275	0,12126	0,04484	0,06977
--	--	--	--	--	0,04285	0,12178	0,04493	0,07012
--	--	--	--	--	0,04295	0,12231	0,04503	0,07048
--	--	--	--	--	0,04305	0,12283	0,04513	0,07084
--	--	--	--	--	0,04315	0,12336	0,04522	0,07119
--	--	--	--	--	0,04316	0,12338	0,04532	0,07155
--	--	--	--	--	0,04326	0,12389	0,04541	0,07191
--	--	--	--	--	0,04336	0,12443	0,04551	0,07228
--	--	--	--	--	0,04346	0,12496	0,04557	0,0725
--	--	--	--	--	0,04356	0,1255	0,04561	0,07264
--	--	--	--	--	0,04366	0,12604	0,0457	0,07301
--	--	--	--	--	0,04376	0,12658	0,0458	0,07337
--	--	--	--	--	0,04386	0,12712	0,0459	0,07374
--	--	--	--	--	0,04396	0,12766	0,04599	0,07411
--	--	--	--	--	0,04406	0,12821	0,04609	0,07449
--	--	--	--	--	0,04416	0,12875	0,04618	0,07486
--	--	--	--	--	0,04426	0,1293	0,04628	0,07524
--	--	--	--	--	0,04436	0,12985	0,04638	0,07561
--	--	--	--	--	0,04446	0,1304	0,04647	0,07599
--	--	--	--	--	0,04456	0,13096	0,04657	0,07637
--	--	--	--	--	0,04466	0,13151	0,04667	0,07676
--	--	--	--	--	0,04476	0,13207	0,04676	0,07714
--	--	--	--	--	0,04486	0,13263	0,04686	0,07753
--	--	--	--	--	0,04496	0,13319	0,04695	0,07791
--	--	--	--	--	0,04506	0,13375	0,04705	0,0783
--	--	--	--	--	0,04517	0,13432	0,04715	0,07869
--	--	--	--	--	0,04527	0,13488	0,04724	0,07909
--	--	--	--	--	0,04537	0,13545	0,04734	0,07948
--	--	--	--	--	0,04547	0,13602	0,04738	0,07964
--	--	--	--	--	0,04557	0,13659	0,04744	0,07988
--	--	--	--	--	0,04567	0,13717	0,04753	0,08027
--	--	--	--	--	0,04572	0,13746	0,04763	0,08067
--	--	--	--	--	0,04577	0,13774	0,04772	0,08107
--	--	--	--	--	0,04587	0,13832	0,04782	0,08148
--	--	--	--	--	0,04597	0,1389	0,04792	0,08188
--	--	--	--	--	0,04607	0,13948	0,04801	0,08229
--	--	--	--	--	0,04617	0,14006	0,04811	0,0827
--	--	--	--	--	0,04627	0,14065	0,04821	0,08311
--	--	--	--	--	0,04637	0,14123	0,0483	0,08352
--	--	--	--	--	0,04647	0,14182	0,0484	0,08393
--	--	--	--	--	0,04657	0,14241	0,0485	0,08435
--	--	--	--	--	0,04667	0,143	0,04859	0,08477
--	--	--	--	--	0,04677	0,1436	0,04869	0,08519
--	--	--	--	--	0,04687	0,14419	0,04878	0,08561
--	--	--	--	--	0,04697	0,14479	0,04888	0,08603
--	--	--	--	--	0,04707	0,14539	0,04898	0,08646
--	--	--	--	--	0,04708	0,14541	0,04904	0,08672
--	--	--	--	--	0,04718	0,146	0,04907	0,08688
--	--	--	--	--	0,04728	0,1466	0,04917	0,08731
--	--	--	--	--	0,04738	0,1472	0,04927	0,08774
--	--	--	--	--	0,04748	0,14781	0,04936	0,08817
--	--	--	--	--	0,04758	0,14842	0,04946	0,08861
--	--	--	--	--	0,04768	0,14903	0,04955	0,08904
--	--	--	--	--	0,04778	0,14965	0,04965	0,08948
--	--	--	--	--	0,04788	0,15026	0,04975	0,08992
--	--	--	--	--	0,04798	0,15088	0,04984	0,09037
--	--	--	--	--	0,04808	0,1515	0,04994	0,09081
--	--	--	--	--	0,04818	0,15212	0,05004	0,09126
--	--	--	--	--	0,04828	0,15275	0,05013	0,0917
--	--	--	--	--	0,04838	0,15337	0,05023	0,09215
--	--	--	--	--	0,04848	0,154	0,05032	0,09261
--	--	--	--	--	0,04858	0,15463	0,05042	0,09306
--	--	--	--	--	0,04868	0,15526	0,05052	0,09352
--	--	--	--	--	0,04874	0,15559	0,05061	0,09397
--	--	--	--	--	0,04878	0,1559	0,05071	0,09443
--	--	--	--	--	0,04888	0,15653	0,05081	0,0949
--	--	--	--	--	0,04898	0,15717	0,0509	0,09536
--	--	--	--	--	0,04909	0,15781	0,051	0,09582
--	--	--	--	--	0,04919	0,15845	0,051	0,09583
--	--	--	--	--	0,04929	0,1591	0,0511	0,09629
--	--	--	--	--	0,04939	0,15974	0,05119	0,09676
--	--	--	--	--	0,04949	0,16039	0,05129	0,09724
--	--	--	--	--	0,04959	0,16104	0,05138	0,09771
--	--	--	--	--	0,04969	0,16169	0,05148	0,09819
--	--	--	--	--	0,04979	0,16235	0,05158	0,09867
--	--	--	--	--	0,04989	0,163	0,05167	0,09915
--	--	--	--	--	0,04999	0,16366	0,05177	0,09963
--	--	--	--	--	0,05009	0,16432	0,05187	0,10011
--	--	--	--	--	0,05019	0,16499	0,05196	0,1006
--	--	--	--	--	0,05029	0,16565	0,05206	0,10109
--	--	--	--	--	0,05039	0,16632	0,05215	0,10158
--	--	--	--	--	0,05049	0,16699	0,05225	0,10208
--	--	--	--	--	0,05059	0,16766	0,05235	0,10257
--	--	--	--	--	0,05069	0,16833	0,05235	0,10261
--	--	--	--	--	0,05079	0,16901	0,05244	0,10307
--	--	--	--	--	0,05089	0,16969	0,05254	0,10357
--	--	--	--	--	0,051	0,17037	0,05264	0,10407
--	--	--	--	--	0,051	0,17038	0,05273	0,10458
--	--	--	--	--	0,0511	0,17105	0,05283	0,10508
--	--	--	--	--	0,0512	0,17173	0,05292	0,10559
--	--	--	--	--	0,0513	0,17242	0,05302	0,1061
--	--	--	--	--	0,0514	0,17311	0,05312	0,10662
--	--	--	--	--	0,0515	0,1738	0,05321	0,10713
--	--	--	--	--	0,0516	0,1745	0,05331	0,10765
--	--	--	--	--	0,0517	0,17519	0,05341	0,10817
--	--	--	--	--	0,0518	0,17589	0,0535	0,10869
--	--	--	--	--	0,0519	0,17659	0,0536	0,10922
--	--	--	--	--	0,052	0,17729	0,05369	0,10974
--	--	--	--	--	0,0521	0,178	0,05379	0,11027
--	--	--	--	--	0,0522	0,1787	0,05389	0,11081
--	--	--	--	--	0,0523	0,17941	0,05398	0,11134
--	--	--	--	--	0,0524	0,18013	0,05408	0,11188
--	--	--	--	--	0,0525	0,18084	0,05416	0,11234
--	--	--	--	--	0,05251	0,18086	0,05418	0,11242
--	--	--	--	--	0,0526	0,18156	0,05427	0,11296
--	--	--	--	--	0,0527	0,18227	0,05437	0,1135
--	--	--	--	--	0,0528	0,183	0,05447	0,11405
--	--	--	--	--	0,0529	0,18372	0,05456	0,1146
--	--	--	--	--	0,05301	0,18444	0,05466	0,11515
--	--	--	--	--	0,05311	0,18517	0,05475	0,1157
--	--	--	--	--	0,05321	0,1859	0,05485	0,11626
--	--	--	--	--	0,05331	0,18663	0,05495	0,11681
--	--	--	--	--	0,05341	0,18737	0,05504	0,11737
--	--	--	--	--	0,05351	0,18811	0,05514	0,11794
--	--	--	--	--	0,05361	0,18885	0,05524	0,1185
--	--	--	--	--	0,05371	0,18959	0,05533	0,11907
--	--	--	--	--	0,05381	0,19033	0,05543	0,11964
--	--	--	--	--	0,05391	0,19108	0,05552	0,12022
--	--	--	--	--	0,05401	0,19183	0,05562	0,12079
--	--	--	--	--	0,05411	0,19258	0,05572	0,12137
--	--	--	--	--	0,05421	0,19333	0,05581	0,12195
--	--	--	--	--	0,05431	0,19409	0,05591	0,12253
--	--	--	--	--	0,05431	0,19411	0,05601	0,12312
--	--	--	--	--	0,05441	0,19485	0,0561	0,12371
--	--	--	--	--	0,05451	0,19561	0,0562	0,1243
--	--	--	--	--	0,05461	0,19638	0,05629	0,12489
--	--	--	--	--	0,05471	0,19714	0,05639	0,12549
--	--	--	--	--	0,05481	0,19791	0,05643	0,1257
--	--	--	--	--	0,05492	0,19868	0,05649	0,12609
--	--	--	--	--	0,05502	0,19946	0,05658	0,12669
--	--	--	--	--	0,05512	0,20023	0,05668	0,12729
--	--	--	--	--	0,05522	0,20101	0,05678	0,1279
--	--	--	--	--	0,05532	0,20179	0,05687	0,12851
--	--	--	--	--	0,05542	0,20258	0,05697	0,12912
--	--	--	--	--	0,05552	0,20336	0,05707	0,12974
--	--	--	--	--	0,05562	0,20415	0,05716	0,13036
--	--	--	--	--	0,05572	0,20494	0,05726	0,13098
--	--	--	--	--	0,05582	0,20574	0,05735	0,1316
--	--	--	--	--	0,05592	0,20653	0,05745	0,13223
--	--	--	--	--	0,05602	0,20733	0,05755	0,13285
--	--	--	--	--	0,05612	0,20813	0,05763	0,13341
--	--	--	--	--	0,05622	0,20894	0,05764	0,13349
--	--	--	--	--	0,05632	0,20974	0,05774	0,13412
--	--	--	--	--	0,05642	0,21055	0,05784	0,13476
--	--	--	--	--	0,05652	0,21137	0,05793	0,1354
--	--	--	--	--	0,05662	0,21218	0,05803	0,13604
--	--	--	--	--	0,05672	0,213	0,05812	0,13669
--	--	--	--	--	0,05673	0,21302	0,05822	0,13733
--	--	--	--	--	0,05682	0,21382	0,05832	0,13798
--	--	--	--	--	0,05693	0,21464	0,05841	0,13864
--	--	--	--	--	0,05703	0,21547	0,05851	0,1393
--	--	--	--	--	0,05713	0,21629	0,05861	0,13996
--	--	--	--	--	0,05723	0,21712	0,0587	0,14062
--	--	--	--	--	0,05733	0,21796	0,0588	0,14128
--	--	--	--	--	0,05743	0,21879	0,05889	0,14195
--	--	--	--	--	0,05753	0,21963	0,05899	0,14262
--	--	--	--	--	0,05763	0,22047	0,05909	0,1433
--	--	--	--	--	0,05773	0,22132	0,05918	0,14398
--	--	--	--	--	0,05778	0,22176	0,05928	0,14466
--	--	--	--	--	0,05783	0,22216	0,05938	0,14534
--	--	--	--	--	0,05793	0,22301	0,05947	0,14603
--	--	--	--	--	0,05803	0,22387	0,05957	0,14672
--	--	--	--	--	0,05813	0,22472	0,05959	0,14688
--	--	--	--	--	0,05823	0,22558	0,05967	0,14741
--	--	--	--	--	0,05833	0,22644	0,05976	0,1481
--	--	--	--	--	0,05843	0,2273	0,05986	0,1488
--	--	--	--	--	0,05853	0,22817	0,05995	0,14951
--	--	--	--	--	0,05863	0,22904	0,06005	0,15021
--	--	--	--	--	0,05873	0,22991	0,06015	0,15092
--	--	--	--	--	0,05884	0,23078	0,06024	0,15163
--	--	--	--	--	0,05894	0,23166	0,06034	0,15234
--	--	--	--	--	0,05904	0,23254	0,06044	0,15306
--	--	--	--	--	0,05914	0,23342	0,06053	0,15378
--	--	--	--	--	0,05924	0,23431	0,06063	0,15451
--	--	--	--	--	0,05934	0,2352	0,06072	0,15523
--	--	--	--	--	0,05944	0,23609	0,06082	0,15596
--	--	--	--	--	0,05954	0,23698	0,06092	0,1567
--	--	--	--	--	0,05959	0,23745	0,06101	0,15743
--	--	--	--	--	0,05964	0,23788	0,06111	0,15817
--	--	--	--	--	0,05974	0,23878	0,06121	0,15892
--	--	--	--	--	0,05984	0,23968	0,0613	0,15966
--	--	--	--	--	0,05994	0,24059	0,0614	0,16041
--	--	--	--	--	0,06004	0,2415	0,06149	0,16116
--	--	--	--	--	0,06014	0,24241	0,06159	0,16192
--	--	--	--	--	0,06024	0,24332	0,06169	0,16268
--	--	--	--	--	0,06034	0,24424	0,0617	0,1628
--	--	--	--	--	0,06044	0,24516	0,06178	0,16344
--	--	--	--	--	0,06054	0,24609	0,06188	0,16421
--	--	--	--	--	0,06064	0,24701	0,06198	0,16498
--	--	--	--	--	0,06075	0,24794	0,06207	0,16575
--	--	--	--	--	0,06085	0,24887	0,06217	0,16653
--	--	--	--	--	0,06095	0,24981	0,06226	0,16731
--	--	--	--	--	0,06105	0,25075	0,06236	0,16809
--	--	--	--	--	0,0611	0,25124	0,06246	0,16888
--	--	--	--	--	0,06115	0,25169	0,06255	0,16967
--	--	--	--	--	0,06125	0,25263	0,06265	0,17046
--	--	--	--	--	0,06135	0,25358	0,06275	0,17126
--	--	--	--	--	0,06145	0,25453	0,06284	0,17206
--	--	--	--	--	0,06155	0,25549	0,06291	0,17262
--	--	--	--	--	0,06165	0,25644	0,06294	0,17287
--	--	--	--	--	0,06175	0,2574	0,06304	0,17367
--	--	--	--	--	0,06185	0,25837	0,06313	0,17449
--	--	--	--	--	0,06195	0,25933	0,06323	0,1753
--	--	--	--	--	0,06205	0,2603	0,06332	0,17612
--	--	--	--	--	0,06215	0,26127	0,06342	0,17694
--	--	--	--	--	0,06225	0,26225	0,06352	0,17777
--	--	--	--	--	0,06235	0,26323	0,06361	0,1786
--	--	--	--	--	0,06245	0,26421	0,06371	0,17943
--	--	--	--	--	0,06255	0,2652	0,06381	0,18027
--	--	--	--	--	0,06265	0,26618	0,0639	0,18111
--	--	--	--	--	0,06276	0,26718	0,064	0,18195
--	--	--	--	--	0,06286	0,26817	0,06409	0,1828
--	--	--	--	--	0,06296	0,26917	0,06419	0,18365
--	--	--	--	--	0,06306	0,27017	0,06429	0,18451
--	--	--	--	--	0,06306	0,27019	0,06438	0,18537
--	--	--	--	--	0,06316	0,27117	0,06448	0,18623
--	--	--	--	--	0,06326	0,27218	0,06457	0,18702
--	--	--	--	--	0,06336	0,27319	0,06458	0,1871
--	--	--	--	--	0,06346	0,2742	0,06467	0,18797
--	--	--	--	--	0,06356	0,27522	0,06477	0,18884
--	--	--	--	--	0,06366	0,27624	0,06486	0,18972
--	--	--	--	--	0,06376	0,27727	0,06496	0,1906
--	--	--	--	--	0,06386	0,27829	0,06506	0,19149
--	--	--	--	--	0,06396	0,27932	0,06515	0,19238
--	--	--	--	--	0,06406	0,28036	0,06525	0,19327
--	--	--	--	--	0,06416	0,28139	0,06535	0,19417
--	--	--	--	--	0,06426	0,28243	0,06544	0,19507
--	--	--	--	--	0,06436	0,28348	0,06554	0,19598
--	--	--	--	--	0,06446	0,28453	0,06564	0,19689
--	--	--	--	--	0,06456	0,28558	0,06573	0,1978
--	--	--	--	--	0,06467	0,28663	0,06583	0,19872
--	--	--	--	--	0,06472	0,28719	0,06592	0,19964
--	--	--	--	--	0,06477	0,28769	0,06602	0,20057
--	--	--	--	--	0,06487	0,28875	0,06612	0,2015
--	--	--	--	--	0,06497	0,28981	0,06621	0,20243
--	--	--	--	--	0,06507	0,29088	0,06631	0,20337
--	--	--	--	--	0,06517	0,29195	0,06641	0,20431
--	--	--	--	--	0,06527	0,29302	0,0665	0,20526
--	--	--	--	--	0,06537	0,2941	0,0666	0,20621
--	--	--	--	--	0,06547	0,29518	0,06668	0,207
--	--	--	--	--	0,06557	0,29627	0,06669	0,20717
--	--	--	--	--	0,06567	0,29736	0,06679	0,20813
--	--	--	--	--	0,06577	0,29845	0,06689	0,20909
--	--	--	--	--	0,06587	0,29954	0,06698	0,21006
--	--	--	--	--	0,06597	0,30064	0,06708	0,21103
--	--	--	--	--	0,06607	0,30174	0,06718	0,21201
--	--	--	--	--	0,06617	0,30285	0,06727	0,21299
--	--	--	--	--	0,06627	0,30396	0,06737	0,21397
--	--	--	--	--	0,06637	0,30507	0,06746	0,21496
--	--	--	--	--	0,06647	0,30619	0,06756	0,21595
--	--	--	--	--	0,06657	0,30731	0,06766	0,21695
--	--	--	--	--	0,06668	0,30843	0,06775	0,21795
--	--	--	--	--	0,06678	0,30956	0,06785	0,21896
--	--	--	--	--	0,06683	0,31016	0,06795	0,21997
--	--	--	--	--	0,06688	0,31069	0,06804	0,22099
--	--	--	--	--	0,06698	0,31183	0,06814	0,22201
--	--	--	--	--	0,06708	0,31297	0,06819	0,22251
--	--	--	--	--	0,06718	0,31411	0,06823	0,22303
--	--	--	--	--	0,06728	0,31525	0,06833	0,22406
--	--	--	--	--	0,06738	0,3164	0,06843	0,2251
--	--	--	--	--	0,06748	0,31756	0,06852	0,22613
--	--	--	--	--	0,06758	0,31871	0,06862	0,22718
--	--	--	--	--	0,06768	0,31987	0,06872	0,22822
--	--	--	--	--	0,06778	0,32104	0,06881	0,22928
--	--	--	--	--	0,06788	0,32221	0,06891	0,23033
--	--	--	--	--	0,06798	0,32338	0,06901	0,23139
--	--	--	--	--	0,06803	0,324	0,0691	0,23246
--	--	--	--	--	0,06808	0,32455	0,0692	0,23353
--	--	--	--	--	0,06818	0,32573	0,06929	0,23461
--	--	--	--	--	0,06828	0,32692	0,06939	0,23569
--	--	--	--	--	0,06838	0,3281	0,06949	0,23677
--	--	--	--	--	0,06848	0,3293	0,06954	0,23741
--	--	--	--	--	0,06859	0,33049	0,06958	0,23786
--	--	--	--	--	0,06869	0,33169	0,06968	0,23896
--	--	--	--	--	0,06879	0,33289	0,06978	0,24006
--	--	--	--	--	0,06889	0,3341	0,06987	0,24116
--	--	--	--	--	0,06899	0,33531	0,06997	0,24227
--	--	--	--	--	0,06909	0,33652	0,07006	0,24338
--	--	--	--	--	0,06919	0,33774	0,07016	0,2445
--	--	--	--	--	0,06929	0,33896	0,07026	0,24563
--	--	--	--	--	0,06939	0,34019	0,07035	0,24676
--	--	--	--	--	0,06949	0,34142	0,07045	0,24789
--	--	--	--	--	0,06959	0,34265	0,07055	0,24903
--	--	--	--	--	0,06969	0,34389	0,07064	0,25017
--	--	--	--	--	0,06979	0,34513	0,07074	0,25132
--	--	--	--	--	0,06989	0,34638	0,07083	0,25247
--	--	--	--	--	0,06999	0,34763	0,07093	0,25363
--	--	--	--	--	0,07	0,34766	0,07103	0,2548
--	--	--	--	--	0,07009	0,34888	0,07112	0,25597
--	--	--	--	--	0,07019	0,35014	0,07122	0,25714
--	--	--	--	--	0,07029	0,3514	0,07132	0,25832
--	--	--	--	--	0,07039	0,35267	0,07141	0,25951
--	--	--	--	--	0,07049	0,35394	0,07151	0,2607
--	--	--	--	--	0,0706	0,35521	0,07161	0,26189
--	--	--	--	--	0,0707	0,35649	0,0717	0,26309
--	--	--	--	--	0,0708	0,35777	0,0718	0,2643
--	--	--	--	--	0,0709	0,35906	0,07189	0,26551
--	--	--	--	--	0,071	0,36035	0,07199	0,26673
--	--	--	--	--	0,0711	0,36164	0,07209	0,26795
--	--	--	--	--	0,0712	0,36294	0,07218	0,26917
--	--	--	--	--	0,0713	0,36425	0,07228	0,27041
--	--	--	--	--	0,0714	0,36555	0,07238	0,27165
--	--	--	--	--	0,0715	0,36686	0,07241	0,27206
--	--	--	--	--	0,0716	0,36818	0,07247	0,27289
--	--	--	--	--	0,0717	0,3695	0,07257	0,27414
--	--	--	--	--	0,0718	0,37082	0,07266	0,27539
--	--	--	--	--	0,0719	0,37215	0,07276	0,27665
--	--	--	--	--	0,07196	0,37285	0,07286	0,27792
--	--	--	--	--	0,072	0,37349	0,07295	0,27919
--	--	--	--	--	0,0721	0,37482	0,07301	0,27996
--	--	--	--	--	0,0722	0,37616	0,07305	0,28047
--	--	--	--	--	0,0723	0,37751	0,07315	0,28175
--	--	--	--	--	0,0724	0,37886	0,07324	0,28304
--	--	--	--	--	0,07251	0,38022	0,07334	0,28433
--	--	--	--	--	0,07261	0,38157	0,07343	0,28563
--	--	--	--	--	0,07271	0,38294	0,07353	0,28694
--	--	--	--	--	0,07281	0,3843	0,07363	0,28825
--	--	--	--	--	0,07291	0,38568	0,07372	0,28956
--	--	--	--	--	0,07301	0,38705	0,07382	0,29089
--	--	--	--	--	0,07311	0,38843	0,07392	0,29222
--	--	--	--	--	0,07321	0,38982	0,07401	0,29355
--	--	--	--	--	0,07331	0,39121	0,07411	0,29489
--	--	--	--	--	0,07331	0,39125	0,07421	0,29624
--	--	--	--	--	0,07341	0,3926	0,0743	0,29759
--	--	--	--	--	0,07351	0,394	0,0744	0,29895
--	--	--	--	--	0,07361	0,39541	0,07449	0,30031
--	--	--	--	--	0,07371	0,39681	0,07459	0,30168
--	--	--	--	--	0,07381	0,39823	0,07469	0,30306
--	--	--	--	--	0,07391	0,39964	0,07478	0,30444
--	--	--	--	--	0,07401	0,40106	0,07482	0,30497
--	--	--	--	--	0,07411	0,40249	0,07488	0,30583
--	--	--	--	--	0,07421	0,40392	0,07498	0,30722
--	--	--	--	--	0,07431	0,40536	0,07507	0,30862
--	--	--	--	--	0,07442	0,4068	0,07517	0,31003
--	--	--	--	--	0,07452	0,40824	0,07526	0,31144
--	--	--	--	--	0,07462	0,40969	0,07536	0,31286
--	--	--	--	--	0,07472	0,41114	0,07546	0,31429
--	--	--	--	--	0,07482	0,4126	0,07555	0,31572
--	--	--	--	--	0,07492	0,41407	0,07565	0,31716
--	--	--	--	--	0,07502	0,41553	0,07575	0,3186
--	--	--	--	--	0,07512	0,41701	0,07584	0,32005
--	--	--	--	--	0,07522	0,41848	0,07594	0,32151
--	--	--	--	--	0,07532	0,41997	0,07603	0,32297
--	--	--	--	--	0,07542	0,42145	0,07613	0,32444
--	--	--	--	--	0,07552	0,42295	0,07623	0,32592
--	--	--	--	--	0,07562	0,42444	0,07632	0,3274
--	--	--	--	--	0,07572	0,42594	0,07642	0,32889
--	--	--	--	--	0,07582	0,42745	0,07652	0,33039
--	--	--	--	--	0,07592	0,42896	0,07661	0,33189
--	--	--	--	--	0,07602	0,43048	0,07671	0,3334
--	--	--	--	--	0,07603	0,43052	0,0768	0,33491
--	--	--	--	--	0,07612	0,432	0,0769	0,33644
--	--	--	--	--	0,07622	0,43352	0,077	0,33797
--	--	--	--	--	0,07632	0,43505	0,07709	0,3395
--	--	--	--	--	0,07643	0,43659	0,07719	0,34104
--	--	--	--	--	0,07653	0,43813	0,07729	0,34259
--	--	--	--	--	0,07663	0,43968	0,07738	0,34415
--	--	--	--	--	0,07663	0,43972	0,07738	0,34416
--	--	--	--	--	0,07673	0,44123	0,07748	0,34571
--	--	--	--	--	0,07683	0,44278	0,07758	0,34728
--	--	--	--	--	0,07693	0,44434	0,07767	0,34886
--	--	--	--	--	0,07703	0,44591	0,07777	0,35045
--	--	--	--	--	0,07713	0,44748	0,07786	0,35204
--	--	--	--	--	0,07723	0,44905	0,07796	0,35364
--	--	--	--	--	0,07733	0,45063	0,07806	0,35524
--	--	--	--	--	0,07743	0,45222	0,07815	0,35685
--	--	--	--	--	0,07753	0,45381	0,07825	0,35847
--	--	--	--	--	0,07763	0,45541	0,07835	0,3601
--	--	--	--	--	0,07773	0,45701	0,07844	0,36168
--	--	--	--	--	0,07783	0,45862	0,07844	0,36173
--	--	--	--	--	0,07793	0,46023	0,07854	0,36337
--	--	--	--	--	0,07803	0,46184	0,07863	0,36502
--	--	--	--	--	0,07813	0,46347	0,07873	0,36668
--	--	--	--	--	0,07823	0,46509	0,07883	0,36834
--	--	--	--	--	0,07834	0,46673	0,07892	0,37001
--	--	--	--	--	0,07844	0,46836	0,07902	0,37169
--	--	--	--	--	0,07844	0,46842	0,07912	0,37337
--	--	--	--	--	0,07854	0,47001	0,07921	0,37506
--	--	--	--	--	0,07864	0,47165	0,07931	0,37676
--	--	--	--	--	0,07874	0,47331	0,0794	0,37847
--	--	--	--	--	0,07884	0,47497	0,0795	0,38019
--	--	--	--	--	0,07894	0,47663	0,0796	0,38191
--	--	--	--	--	0,07904	0,4783	0,07969	0,38364
--	--	--	--	--	0,07914	0,47998	0,07979	0,38538
--	--	--	--	--	0,07924	0,48166	0,07989	0,38712
--	--	--	--	--	0,07934	0,48334	0,07998	0,38887
--	--	--	--	--	0,07944	0,48503	0,08008	0,39063
--	--	--	--	--	0,07954	0,48673	0,08018	0,3924
--	--	--	--	--	0,07964	0,48843	0,08025	0,39375
--	--	--	--	--	0,07974	0,49014	0,08027	0,39418
--	--	--	--	--	0,07984	0,49185	0,08037	0,39596
--	--	--	--	--	0,07994	0,49357	0,08046	0,39776
--	--	--	--	--	0,08004	0,4953	0,08056	0,39956
--	--	--	--	--	0,08014	0,49703	0,08066	0,40136
--	--	--	--	--	0,08024	0,49876	0,08075	0,40318
--	--	--	--	--	0,08035	0,5005	0,08085	0,405
--	--	--	--	--	0,0804	0,50143	0,08095	0,40683
--	--	--	--	--	0,08045	0,50225	0,08104	0,40867
--	--	--	--	--	0,08055	0,504	0,08114	0,41052
--	--	--	--	--	0,08065	0,50576	0,08123	0,41238
--	--	--	--	--	0,08075	0,50752	0,08133	0,41424
--	--	--	--	--	0,08085	0,50929	0,08143	0,41612
--	--	--	--	--	0,08095	0,51107	0,08152	0,418
--	--	--	--	--	0,08105	0,51285	0,08162	0,41989
--	--	--	--	--	0,08115	0,51463	0,08172	0,42178
--	--	--	--	--	0,08125	0,51643	0,08181	0,42369
--	--	--	--	--	0,08135	0,51822	0,08191	0,4256
--	--	--	--	--	0,08145	0,52003	0,082	0,42753
--	--	--	--	--	0,08155	0,52184	0,0821	0,42946
--	--	--	--	--	0,08165	0,52365	0,0822	0,4314
--	--	--	--	--	0,08175	0,52547	0,08221	0,43161
--	--	--	--	--	0,08185	0,5273	0,08229	0,43334
--	--	--	--	--	0,08195	0,52913	0,08239	0,4353
--	--	--	--	--	0,08205	0,53097	0,08249	0,43727
--	--	--	--	--	0,08215	0,53282	0,08258	0,43924
--	--	--	--	--	0,08226	0,53467	0,08268	0,44122
--	--	--	--	--	0,08236	0,53652	0,08277	0,44321
--	--	--	--	--	0,08236	0,53658	0,08287	0,44521
--	--	--	--	--	0,08246	0,53839	0,08297	0,44722
--	--	--	--	--	0,08256	0,54026	0,08306	0,44924
--	--	--	--	--	0,08266	0,54213	0,08316	0,45127
--	--	--	--	--	0,08276	0,54401	0,08326	0,4533
--	--	--	--	--	0,08286	0,5459	0,08335	0,45535
--	--	--	--	--	0,08296	0,54779	0,08345	0,4574
--	--	--	--	--	0,08306	0,54969	0,08355	0,45947
--	--	--	--	--	0,08316	0,5516	0,08364	0,46154
--	--	--	--	--	0,08326	0,55351	0,08374	0,46362
--	--	--	--	--	0,08336	0,55542	0,08383	0,46571
--	--	--	--	--	0,08346	0,55735	0,08393	0,46781
--	--	--	--	--	0,08356	0,55928	0,08403	0,46992
--	--	--	--	--	0,08366	0,56121	0,08412	0,47204
--	--	--	--	--	0,08376	0,56316	0,08422	0,47416
--	--	--	--	--	0,08386	0,5651	0,08432	0,4763
--	--	--	--	--	0,08396	0,56706	0,08441	0,47845
--	--	--	--	--	0,08406	0,56902	0,08447	0,47975
--	--	--	--	--	0,08417	0,57099	0,08451	0,4806
--	--	--	--	--	0,08427	0,57296	0,0846	0,48277
