Wavelength, nm	Absorbance, a.u. - curve 1	Wavelength, nm	Absorbance, a.u. - curve 3	Wavelength, nm	Absorbance, a.u. - curve 2	Wavelength, nm	Absorbance, a.u. - curve 4
370,59106	-0,00166	370,63106	-0,02869	371,78293	-0,07186	463,5	-0,00786
371,18701	-0,00143	371,22701	-0,02791	372,37881	-0,07047	464	-0,00746
371,78293	-0,00152	371,82293	-0,02715	372,97467	-0,06941	464,5	-0,00718
372,37881	-0,00104	372,41881	-0,02656	373,57053	-0,06833	465	-0,00677
372,97467	-0,00103	373,01467	-0,02588	374,16632	-0,06727	465,5	-0,00633
373,57053	-8,55523E-4	373,61053	-0,02548	374,76208	-0,06592	466	-0,00615
374,16632	-0,0011	374,20632	-0,02485	375,35785	-0,06407	466,5	-0,00599
374,76208	-0,00102	374,80208	-0,02427	375,95355	-0,0625	467	-0,00547
375,35785	-9,68567E-4	375,39785	-0,02303	376,54922	-0,06122	467,5	-0,00543
375,95355	-9,19559E-4	375,99355	-0,02257	377,1449	-0,05984	468	-0,00436
376,54922	-8,92305E-4	376,58922	-0,02186	377,74051	-0,05871	468,5	-0,00422
377,1449	-8,82924E-4	377,1849	-0,0214	378,33612	-0,05722	469	-0,00384
377,74051	-0,00127	377,78051	-0,02109	378,93167	-0,0561	469,5	-0,00345
378,33612	-0,00126	378,37612	-0,02054	379,52722	-0,05454	470	-0,00348
378,93167	-0,00145	378,97167	-0,02	380,12271	-0,05336	470,5	-0,00283
379,52722	-0,00151	379,56722	-0,01934	380,7182	-0,05161	471	-0,00256
380,12271	-0,00188	380,16271	-0,01898	381,31366	-0,05049	471,5	-0,00177
380,7182	-0,00162	380,7582	-0,01838	381,90906	-0,04942	472	-0,00108
381,31366	-0,00166	381,35366	-0,01809	382,50446	-0,04853	472,5	-0,00123
381,90906	-0,0018	381,94906	-0,0176	383,09979	-0,04725	473	-0,00131
382,50446	-0,00175	382,54446	-0,01728	383,69513	-0,04601	473,5	-8,66322E-4
383,09979	-0,00163	383,13979	-0,01701	384,29044	-0,04473	474	-7,13322E-4
383,69513	-0,00175	383,73513	-0,01687	384,88571	-0,04394	474,5	-5,76322E-4
384,29044	-0,00155	384,33044	-0,01681	385,48093	-0,0428	475	-1,79322E-4
384,88571	-0,002	384,92571	-0,01687	386,07614	-0,04184	475,5	-6,83322E-4
385,48093	-0,00186	385,52093	-0,01682	386,67133	-0,04086	476	9,46785E-5
386,07614	-0,00211	386,11614	-0,01671	387,26648	-0,04006	476,5	2,77678E-4
386,67133	-0,00214	386,71133	-0,01689	387,86157	-0,03965	477	3,84678E-4
387,26648	-0,00251	387,30648	-0,01689	388,45667	-0,03907	477,5	2,62678E-4
387,86157	-0,00273	387,90157	-0,01746	389,05173	-0,03817	478	7,66678E-4
388,45667	-0,0029	388,49667	-0,01749	389,64676	-0,03775	478,5	7,66678E-4
389,05173	-0,00326	389,09173	-0,01751	390,24176	-0,03708	479	0,00101
389,64676	-0,0035	389,68676	-0,01771	390,83673	-0,03692	479,5	0,00119
390,24176	-0,00359	390,28176	-0,0176	391,43167	-0,03665	480	0,00171
390,83673	-0,00403	390,87673	-0,01774	392,02658	-0,03664	480,5	0,00176
391,43167	-0,00456	391,47167	-0,01842	392,62143	-0,03638	481	0,00219
392,02658	-0,00493	392,06658	-0,01875	393,21628	-0,03642	481,5	0,00255
392,62143	-0,0052	392,66143	-0,01943	393,8111	-0,0361	482	0,00231
393,21628	-0,00564	393,25628	-0,01989	394,40588	-0,03595	482,5	0,0018
393,8111	-0,00574	393,8511	-0,02052	395,00064	-0,03593	483	0,002
394,40588	-0,00614	394,44588	-0,02117	395,59537	-0,03653	483,5	0,00199
395,00064	-0,00637	395,04064	-0,02182	396,19006	-0,03709	484	0,00255
395,59537	-0,00706	395,63537	-0,02241	396,78473	-0,03777	484,5	0,00258
396,19006	-0,00766	396,23006	-0,02324	397,37936	-0,03815	485	0,00293
396,78473	-0,00861	396,82473	-0,02426	397,97397	-0,03884	485,5	0,0031
397,37936	-0,009	397,41936	-0,02473	398,56854	-0,0393	486	0,00339
397,97397	-0,00991	398,01397	-0,02546	399,16309	-0,04021	486,5	0,00321
398,56854	-0,01035	398,60854	-0,02616	399,7576	-0,04103	487	0,00336
399,16309	-0,01104	399,20309	-0,02683	400,35208	-0,04226	487,5	0,00333
399,7576	-0,01135	399,7976	-0,02755	400,94653	-0,04314	488	0,0031
400,35208	-0,01228	400,39208	-0,02889	401,54095	-0,04464	488,5	0,00353
400,94653	-0,01327	400,98653	-0,02988	402,13535	-0,04565	489	0,00406
401,54095	-0,01399	401,58095	-0,0312	402,72971	-0,04689	489,5	0,00423
402,13535	-0,0145	402,17535	-0,03224	403,32404	-0,04757	490	0,00432
402,72971	-0,01516	402,76971	-0,03337	403,91837	-0,04881	490,5	0,00417
403,32404	-0,01535	403,36404	-0,03402	404,51263	-0,04976	491	0,0044
403,91837	-0,01581	403,95837	-0,03478	405,10687	-0,05099	491,5	0,00452
404,51263	-0,01618	404,55263	-0,03568	405,70108	-0,05219	492	0,00449
405,10687	-0,01621	405,14687	-0,03619	406,29526	-0,05366	492,5	0,00473
405,70108	-0,01664	405,74108	-0,03692	406,8894	-0,05508	493	0,00505
406,29526	-0,01723	406,33526	-0,03762	407,48352	-0,05641	493,5	0,00467
406,8894	-0,01751	406,9294	-0,03872	408,07761	-0,05755	494	0,00476
407,48352	-0,01799	407,52352	-0,0395	408,67166	-0,0588	494,5	0,00504
408,07761	-0,01823	408,11761	-0,04033	409,26569	-0,06028	495	0,00495
408,67166	-0,01884	408,71166	-0,04105	409,85968	-0,0618	495,5	0,00522
409,26569	-0,01905	409,30569	-0,04193	410,45364	-0,06322	496	0,00563
409,85968	-0,01963	409,89968	-0,043	411,04758	-0,0648	496,5	0,00542
410,45364	-0,01971	410,49364	-0,04397	411,64148	-0,06607	497	0,0062
411,04758	-0,02035	411,08758	-0,04498	412,23535	-0,06751	497,5	0,00608
411,64148	-0,02053	411,68148	-0,04589	412,82919	-0,06879	498	0,00612
412,23535	-0,02119	412,27535	-0,04678	413,423	-0,07078	498,5	0,00623
412,82919	-0,02149	412,86919	-0,04718	414,01678	-0,07209	499	0,00597
413,423	-0,02206	413,463	-0,04827	414,61053	-0,07387	499,5	0,00614
414,01678	-0,02235	414,05678	-0,04884	415,20425	-0,07543	500	0,00608
414,61053	-0,02294	414,65053	-0,0498	415,79794	-0,07772	500,5	0,00653
415,20425	-0,02323	415,24425	-0,05091	416,3916	-0,07922	501	0,00644
415,79794	-0,02408	415,83794	-0,05241	416,98523	-0,08153	501,5	0,00658
416,3916	-0,0242	416,4316	-0,05327	417,57883	-0,08353	502	0,00679
416,98523	-0,02487	417,02523	-0,05474	418,17239	-0,08587	502,5	0,00685
417,57883	-0,02559	417,61883	-0,05593	418,76593	-0,08797	503	0,00681
418,17239	-0,02635	418,21239	-0,05721	419,35941	-0,08978	503,5	0,00687
418,76593	-0,02701	418,80593	-0,05854	419,95288	-0,09182	504	0,00678
419,35941	-0,02785	419,39941	-0,05959	420,54633	-0,09393	504,5	0,0067
419,95288	-0,02812	419,99288	-0,06064	421,13974	-0,09624	505	0,00701
420,54633	-0,02873	420,58633	-0,06161	421,73312	-0,09849	505,5	0,00676
421,13974	-0,02901	421,17974	-0,06252	422,32648	-0,10071	506	0,00724
421,73312	-0,02934	421,77312	-0,06332	422,9198	-0,10319	506,5	0,00722
422,32648	-0,02946	422,36648	-0,06429	423,51306	-0,10565	507	0,00701
422,9198	-0,03007	422,9598	-0,06536	424,10632	-0,1082	507,5	0,00693
423,51306	-0,03034	423,55306	-0,06653	424,69955	-0,11066	508	0,00713
424,10632	-0,03089	424,14632	-0,06779	425,29276	-0,11311	508,5	0,00702
424,69955	-0,03098	424,73955	-0,06889	425,88589	-0,11514	509	0,00696
425,29276	-0,03137	425,33276	-0,06997	426,47903	-0,1176	509,5	0,00743
425,88589	-0,03133	425,92589	-0,07096	427,07214	-0,1201	510	0,00713
426,47903	-0,03157	426,51903	-0,07213	427,66519	-0,1225	510,5	0,0071
427,07214	-0,03169	427,11214	-0,07314	428,25824	-0,12452	511	0,00711
427,66519	-0,03215	427,70519	-0,07403	428,85126	-0,12701	511,5	0,00681
428,25824	-0,03202	428,29824	-0,0747	429,44421	-0,1292	512	0,00666
428,85126	-0,03233	428,89126	-0,07573	430,03717	-0,13147	512,5	0,00644
429,44421	-0,03241	429,48421	-0,0763	430,63007	-0,13364	513	0,00656
430,03717	-0,0327	430,07717	-0,07718	431,22296	-0,13585	513,5	0,00629
430,63007	-0,03249	430,67007	-0,07802	431,8158	-0,13806	514	0,00553
431,22296	-0,03266	431,26296	-0,07858	432,40863	-0,14012	514,5	0,00521
431,8158	-0,03251	431,8558	-0,07911	433,0014	-0,14221	515	0,00489
432,40863	-0,03273	432,44863	-0,07972	433,59418	-0,14424	515,5	0,00446
433,0014	-0,03274	433,0414	-0,08041	434,18689	-0,14574	516	0,00423
433,59418	-0,03274	433,63418	-0,08096	434,77957	-0,1475	516,5	0,00405
434,18689	-0,03265	434,22689	-0,08126	435,37225	-0,14883	517	0,00417
434,77957	-0,03286	434,81957	-0,08182	435,96487	-0,15008	517,5	0,00347
435,37225	-0,03264	435,41225	-0,08201	436,55746	-0,1514	518	0,00298
435,96487	-0,0324	436,00487	-0,08203	437,15005	-0,15268	518,5	0,00258
436,55746	-0,03197	436,59746	-0,08208	437,74258	-0,15409	519	0,0024
437,15005	-0,03202	437,19005	-0,08225	438,33508	-0,15541	519,5	0,0019
437,74258	-0,0319	437,78258	-0,0825	438,92755	-0,15665	520	0,00188
438,33508	-0,0317	438,37508	-0,08223	439,51999	-0,15781	520,5	8,72678E-4
438,92755	-0,03147	438,96755	-0,08236	440,1124	-0,15918	521	9,18678E-4
439,51999	-0,03158	439,55999	-0,08243	440,70477	-0,16047	521,5	1,86678E-4
440,1124	-0,03114	440,1524	-0,08239	441,29712	-0,16135	522	-2,40322E-4
440,70477	-0,03124	440,74477	-0,08244	441,88943	-0,16212	522,5	-4,54322E-4
441,29712	-0,03093	441,33712	-0,08204	442,48172	-0,16271	523	-0,00102
441,88943	-0,0304	441,92943	-0,08175	443,07397	-0,16333	523,5	-0,00132
442,48172	-0,02999	442,52172	-0,08155	443,6662	-0,16426	524	-0,00177
443,07397	-0,02976	443,11397	-0,08127	444,25839	-0,16485	524,5	-0,00204
443,6662	-0,02931	443,7062	-0,0813	444,85056	-0,16548	525	-0,00241
444,25839	-0,02884	444,29839	-0,08096	445,44269	-0,16618	525,5	-0,00293
444,85056	-0,02857	444,89056	-0,08095	446,03476	-0,16632	526	-0,00378
445,44269	-0,0283	445,48269	-0,08085	446,62683	-0,167	526,5	-0,00427
446,03476	-0,02778	446,07476	-0,08041	447,21887	-0,16758	527	-0,00421
446,62683	-0,02775	446,66683	-0,08011	447,81085	-0,16807	527,5	-0,00447
447,21887	-0,02753	447,25887	-0,07991	448,40283	-0,16847	528	-0,0045
447,81085	-0,02705	447,85085	-0,07986	448,99478	-0,16906	528,5	-0,0043
448,40283	-0,02671	448,44283	-0,07952	449,58667	-0,16922	529	-0,00485
448,99478	-0,02648	449,03478	-0,07929	450,17856	-0,16927	529,5	-0,00511
449,58667	-0,02612	449,62667	-0,079	450,77039	-0,16923	530	-0,00538
450,17856	-0,02548	450,21856	-0,07853	451,36218	-0,16962	530,5	-0,00543
450,77039	-0,02494	450,81039	-0,07836	451,95398	-0,16966	531	-0,00534
451,36218	-0,02481	451,40218	-0,07804	452,54572	-0,16939	531,5	-0,00515
451,95398	-0,02428	451,99398	-0,07774	453,13742	-0,16934	532	-0,00537
452,54572	-0,02374	452,58572	-0,07721	453,72913	-0,16898	532,5	-0,00546
453,13742	-0,02338	453,17742	-0,07698	454,32077	-0,1688	533	-0,00529
453,72913	-0,02288	453,76913	-0,07674	454,91238	-0,16887	533,5	-0,0052
454,32077	-0,02248	454,36077	-0,07614	455,50397	-0,16854	534	-0,00474
454,91238	-0,02228	454,95238	-0,07565	456,09552	-0,16812	534,5	-0,00427
455,50397	-0,02172	455,54397	-0,07501	456,68704	-0,16756	535	-0,00493
456,09552	-0,02144	456,13552	-0,07426	457,27853	-0,16711	535,5	-0,00447
456,68704	-0,0211	456,72704	-0,07376	457,87	-0,16626	536	-0,0043
457,27853	-0,02055	457,31853	-0,07291	458,46143	-0,16581	536,5	-0,00432
457,87	-0,01988	457,91	-0,07199	459,0528	-0,16497	537	-0,00438
458,46143	-0,01936	458,50143	-0,0715	459,64417	-0,16424	537,5	-0,00396
459,0528	-0,01854	459,0928	-0,0709	460,2355	-0,16359	538	-0,00338
459,64417	-0,01785	459,68417	-0,0701	460,82678	-0,16321	538,5	-0,00346
460,2355	-0,01744	460,2755	-0,06942	461,41806	-0,16236	539	-0,00288
460,82678	-0,01738	460,86678	-0,06906	462,00928	-0,16165	539,5	-0,00274
461,41806	-0,01692	461,45806	-0,06848	462,60049	-0,16083	540	-0,00264
462,00928	-0,01629	462,04928	-0,06761	463,19165	-0,16036	540,5	-0,00221
462,60049	-0,01593	462,64049	-0,06702	463,78281	-0,15924	541	-0,00206
463,19165	-0,01556	463,23165	-0,06632	464,3739	-0,15825	541,5	-0,00221
463,78281	-0,01482	463,82281	-0,06533	464,96497	-0,15741	542	-0,0023
464,3739	-0,01412	464,4139	-0,06448	465,55603	-0,15644	542,5	-0,00232
464,96497	-0,01383	465,00497	-0,06368	466,14703	-0,15575	543	-0,00187
465,55603	-0,01316	465,59603	-0,06267	466,73801	-0,15491	543,5	-0,00129
466,14703	-0,0128	466,18703	-0,06199	467,32895	-0,15374	544	-0,00114
466,73801	-0,01259	466,77801	-0,06147	467,91986	-0,15289	544,5	-0,00131
467,32895	-0,01165	467,36895	-0,06071	468,51074	-0,15194	545	-9,27322E-4
467,91986	-0,01164	467,95986	-0,06026	469,10159	-0,15144	545,5	-7,74322E-4
468,51074	-0,01099	468,55074	-0,05958	469,69238	-0,1507	546	-6,98322E-4
469,10159	-0,01066	469,14159	-0,05929	470,28317	-0,15023	546,5	-7,13322E-4
469,69238	-0,01028	469,73238	-0,05881	470,87393	-0,14935	547	-4,85322E-4
470,28317	-0,01	470,32317	-0,05838	471,46463	-0,1488	547,5	-6,83322E-4
470,87393	-0,00983	470,91393	-0,05785	472,05533	-0,14792	548	-4,54322E-4
471,46463	-0,00986	471,50463	-0,05744	472,64597	-0,14706	548,5	-4,54322E-4
472,05533	-0,00927	472,09533	-0,05669	473,2366	-0,14626	549	-4,39322E-4
472,64597	-0,00911	472,68597	-0,05596	473,82718	-0,14561	549,5	-2,40322E-4
473,2366	-0,00856	473,2766	-0,05522	474,41776	-0,14474	550	1,25678E-4
473,82718	-0,00833	473,86718	-0,05444	475,00827	-0,14415	550,5	2,32678E-4
474,41776	-0,00797	474,45776	-0,05399	475,59875	-0,14345	551	-5,73215E-5
475,00827	-0,00773	475,04827	-0,05355	476,18921	-0,14272	551,5	-2,25322E-4
475,59875	-0,00739	475,63875	-0,05299	476,77963	-0,14186	552	-3,01322E-4
476,18921	-0,00738	476,22921	-0,05292	477,37003	-0,14131	552,5	-2,40322E-4
476,77963	-0,00723	476,81963	-0,05231	477,96039	-0,14061	553	-4,54322E-4
477,37003	-0,00687	477,41003	-0,05201	478,55072	-0,14001	553,5	-4,85322E-4
477,96039	-0,00666	478,00039	-0,05159	479,14102	-0,13944	554	-6,37322E-4
478,55072	-0,00659	478,59072	-0,05109	479,73126	-0,13892	554,5	-4,54322E-4
479,14102	-0,00652	479,18102	-0,0508	480,3215	-0,13814	555	-7,59322E-4
479,73126	-0,00663	479,77126	-0,05051	480,91168	-0,13745	555,5	-9,73322E-4
480,3215	-0,00625	480,3615	-0,04999	481,50186	-0,13695	556	-9,73322E-4
480,91168	-0,00617	480,95168	-0,0497	482,09198	-0,13656	556,5	-0,00132
481,50186	-0,0062	481,54186	-0,04933	482,6821	-0,136	557	-0,00139
482,09198	-0,00649	482,13198	-0,04908	483,27216	-0,13554	557,5	-0,00164
482,6821	-0,00625	482,7221	-0,04867	483,86218	-0,13478	558	-0,00158
483,27216	-0,00609	483,31216	-0,04831	484,45218	-0,13422	558,5	-0,00198
483,86218	-0,00566	483,90218	-0,0479	485,04214	-0,13377	559	-0,00221
484,45218	-0,00576	484,49218	-0,04767	485,63208	-0,13338	559,5	-0,00224
485,04214	-0,00562	485,08214	-0,04747	486,22198	-0,13263	560	-0,00222
485,63208	-0,00557	485,67208	-0,04741	486,81186	-0,13212	560,5	-0,00235
486,22198	-0,00522	486,26198	-0,04721	487,4017	-0,13175	561	-0,00244
486,81186	-0,00521	486,85186	-0,04713	487,99152	-0,13117	561,5	-0,00264
487,4017	-0,00512	487,4417	-0,04696	488,58127	-0,13047	562	-0,00267
487,99152	-0,00534	488,03152	-0,0468	489,17102	-0,12992	562,5	-0,00282
488,58127	-0,00503	488,62127	-0,04638	489,76071	-0,12935	563	-0,00319
489,17102	-0,00496	489,21102	-0,04625	490,3504	-0,12878	563,5	-0,00328
489,76071	-0,00488	489,80071	-0,04588	490,94003	-0,12813	564	-0,00296
490,3504	-0,00484	490,3904	-0,04572	491,52963	-0,12754	564,5	-0,00296
490,94003	-0,00468	490,98003	-0,04553	492,1192	-0,12704	565	-0,003
491,52963	-0,00434	491,56963	-0,04512	492,70874	-0,12671	565,5	-0,00277
492,1192	-0,00403	492,1592	-0,0449	493,29825	-0,12602	566	-0,00267
492,70874	-0,00404	492,74874	-0,04481	493,88773	-0,12512	566,5	-0,00261
493,29825	-0,00374	493,33825	-0,04447	494,47717	-0,12421	567	-0,00305
493,88773	-0,00336	493,92773	-0,04391	495,06659	-0,12349	567,5	-0,00285
494,47717	-0,00285	494,51717	-0,04356	495,65594	-0,12253	568	-0,00312
495,06659	-0,00275	495,10659	-0,04328	496,2453	-0,12185	568,5	-0,00291
495,65594	-0,00231	495,69594	-0,04285	496,83459	-0,12118	569	-0,00274
496,2453	-0,00206	496,2853	-0,04248	497,42389	-0,12069	569,5	-0,00279
496,83459	-0,00181	496,87459	-0,04208	498,01312	-0,11982	570	-0,00302
497,42389	-0,00175	497,46389	-0,04196	498,60233	-0,11919	570,5	-0,00319
498,01312	-0,00157	498,05312	-0,04169	499,1915	-0,1185	571	-0,00291
498,60233	-0,00148	498,64233	-0,0414	499,78064	-0,11771	571,5	-0,00285
499,1915	-0,00136	499,2315	-0,04093	500,36975	-0,11691	572	-0,00311
499,78064	-0,00125	499,82064	-0,04053	500,95883	-0,1163	572,5	-0,00312
500,36975	-8,67983E-4	500,40975	-0,04016	501,54788	-0,11547	573	-0,00312
500,95883	-7,87945E-4	500,99883	-0,03993	502,1369	-0,11477	573,5	-0,00314
501,54788	-5,46468E-4	501,58788	-0,03954	502,72586	-0,11395	574	-0,00328
502,1369	-5,79162E-4	502,1769	-0,03943	503,31482	-0,11311	574,5	-0,00341
502,72586	-5,11205E-4	502,76586	-0,03895	503,90372	-0,1123	575	-0,00357
503,31482	-2,93435E-4	503,35482	-0,03859	504,49258	-0,11118	575,5	-0,00351
503,90372	-1,13751E-4	503,94372	-0,03834	505,08145	-0,1101	576	-0,00378
504,49258	1,72854E-5	504,53258	-0,03781	505,67026	-0,10943	576,5	-0,00367
505,08145	3,9207E-4	505,12145	-0,0372	506,25903	-0,1085	577	-0,00383
505,67026	3,62347E-4	505,71026	-0,03694	506,84778	-0,10759	577,5	-0,00387
506,25903	4,89381E-4	506,29903	-0,03674	507,43649	-0,1067	578	-0,00396
506,84778	4,98514E-4	506,88778	-0,0364	508,02515	-0,10596	578,5	-0,00406
507,43649	6,4579E-4	507,47649	-0,03608	508,6138	-0,10515	579	-0,0041
508,02515	4,5998E-4	508,06515	-0,0358	509,20242	-0,10429	579,5	-0,0045
508,6138	4,52788E-4	508,6538	-0,0356	509,79099	-0,10307	580	-0,00457
509,20242	4,99001E-4	509,24242	-0,03522	510,37952	-0,10218	580,5	-0,00476
509,79099	8,08531E-4	509,83099	-0,03477	510,96805	-0,10115	581	-0,00467
510,37952	9,0501E-4	510,41952	-0,03434	511,55652	-0,10009	581,5	-0,00509
510,96805	0,00107	511,00805	-0,03392	512,14496	-0,09902	582	-0,00506
511,55652	0,0013	511,59652	-0,03361	512,73334	-0,09814	582,5	-0,00482
512,14496	0,00156	512,18496	-0,03333	513,32172	-0,09733	583	-0,00493
512,73334	0,00169	512,77334	-0,03303	513,9101	-0,0969	583,5	-0,00502
513,32172	0,00188	513,36172	-0,03273	514,49841	-0,0962	584	-0,00528
513,9101	0,00158	513,9501	-0,03283	515,08667	-0,09541	584,5	-0,00518
514,49841	0,00165	514,53841	-0,03272	515,67493	-0,09515	585	-0,00558
515,08667	0,00164	515,12667	-0,03273	516,26312	-0,0947	585,5	-0,00587
515,67493	0,00143	515,71493	-0,03286	516,85126	-0,09449	586	-0,00583
516,26312	0,00132	516,30312	-0,03295	517,43939	-0,09434	586,5	-0,00552
516,85126	0,00116	516,89126	-0,03311	518,02753	-0,0939	587	-0,00598
517,43939	8,28652E-4	517,47939	-0,03343	518,6156	-0,09384	587,5	-0,00601
518,02753	7,28135E-4	518,06753	-0,03347	519,20361	-0,09394	588	-0,00612
518,6156	4,82455E-4	518,6556	-0,0337	519,79163	-0,09402	588,5	-0,00612
519,20361	3,76296E-4	519,24361	-0,03392	520,37964	-0,09412	589	-0,00607
519,79163	1,51055E-4	519,83163	-0,03418	520,96753	-0,09439	589,5	-0,0061
520,37964	1,49246E-4	520,41964	-0,03461	521,55548	-0,09471	590	-0,00628
520,96753	-2,21585E-4	521,00753	-0,03498	522,14331	-0,09507	590,5	-0,0067
521,55548	-5,30305E-4	521,59548	-0,03553	522,73114	-0,09547	591	-0,00647
522,14331	-8,33061E-4	522,18331	-0,03592	523,31897	-0,09635	591,5	-0,00618
522,73114	-0,0011	522,77114	-0,0365	523,90674	-0,09713	592	-0,00651
523,31897	-0,00175	523,35897	-0,03719	524,49445	-0,09798	592,5	-0,00619
523,90674	-0,00233	523,94674	-0,03784	525,08215	-0,09884	593	-0,00637
524,49445	-0,00274	524,53445	-0,03843	525,6698	-0,09968	593,5	-0,00605
525,08215	-0,00314	525,12215	-0,039	526,25745	-0,10036	594	-0,00607
525,6698	-0,00355	525,7098	-0,03966	526,84503	-0,10139	594,5	-0,00619
526,25745	-0,00341	526,29745	-0,04001	527,43262	-0,10269	595	-0,00628
526,84503	-0,0037	526,88503	-0,04064	528,02014	-0,1036	595,5	-0,00651
527,43262	-0,00391	527,47262	-0,04138	528,60767	-0,10461	596	-0,00647
528,02014	-0,00406	528,06014	-0,04193	529,19513	-0,10573	596,5	-0,00677
528,60767	-0,00423	528,64767	-0,04238	529,78253	-0,10684	597	-0,00674
529,19513	-0,00453	529,23513	-0,04313	530,36993	-0,10824	597,5	-0,00657
529,78253	-0,00472	529,82253	-0,04373	530,95728	-0,10935	598	-0,00653
530,36993	-0,00505	530,40993	-0,04442	531,54462	-0,11016	598,5	-0,00637
530,95728	-0,00519	530,99728	-0,04501	532,1319	-0,1113	599	-0,00612
531,54462	-0,00514	531,58462	-0,04548	532,71918	-0,11244	599,5	-0,00589
532,1319	-0,00533	532,1719	-0,04613	533,3064	-0,11337	600	-0,00584
532,71918	-0,00581	532,75918	-0,04664	533,89355	-0,1145	600,5	-0,00593
533,3064	-0,00582	533,3464	-0,04719	534,48071	-0,11546	601	-0,00598
533,89355	-0,00597	533,93355	-0,0477	535,06787	-0,11635	601,5	-0,00637
534,48071	-0,00616	534,52071	-0,0482	535,65497	-0,11704	602	-0,00616
535,06787	-0,00618	535,10787	-0,04846	536,242	-0,11771	602,5	-0,00621
535,65497	-0,00575	535,69497	-0,04862	536,82904	-0,11846	603	-0,00607
536,242	-0,00551	536,282	-0,04869	537,41602	-0,11906	603,5	-0,0061
536,82904	-0,00543	536,86904	-0,04885	538,00293	-0,11958	604	-0,00592
537,41602	-0,00541	537,45602	-0,04899	538,58984	-0,12018	604,5	-0,0058
538,00293	-0,00538	538,04293	-0,04893	539,17676	-0,12061	605	-0,00566
538,58984	-0,00554	538,62984	-0,04907	539,76361	-0,12086	605,5	-0,00547
539,17676	-0,00557	539,21676	-0,04912	540,3504	-0,12111	606	-0,00564
539,76361	-0,00553	539,80361	-0,04909	540,93719	-0,12134	606,5	-0,00616
540,3504	-0,00538	540,3904	-0,04909	541,52393	-0,12125	607	-0,00587
540,93719	-0,00531	540,97719	-0,04913	542,11066	-0,12134	607,5	-0,0061
541,52393	-0,00495	541,56393	-0,0487	542,69733	-0,12127	608	-0,00637
542,11066	-0,00488	542,15066	-0,04852	543,28394	-0,12126	608,5	-0,0059
542,69733	-0,00468	542,73733	-0,04834	543,87054	-0,12138	609	-0,00602
543,28394	-0,00466	543,32394	-0,04811	544,45715	-0,12116	609,5	-0,00596
543,87054	-0,00473	543,91054	-0,04814	545,04364	-0,12108	610	-0,00567
544,45715	-0,00466	544,49715	-0,04796	545,63019	-0,12112	610,5	-0,00554
545,04364	-0,00449	545,08364	-0,04794	546,21661	-0,12079	611	-0,00561
545,63019	-0,00471	545,67019	-0,04802	546,80304	-0,12043	611,5	-0,00535
546,21661	-0,00477	546,25661	-0,04794	547,38947	-0,12019	612	-0,00552
546,80304	-0,00472	546,84304	-0,04772	547,97583	-0,11998	612,5	-0,0059
547,38947	-0,00469	547,42947	-0,04756	548,56213	-0,11983	613	-0,00601
547,97583	-0,00496	548,01583	-0,04745	549,14844	-0,11953	613,5	-0,00616
548,56213	-0,00511	548,60213	-0,0476	549,73474	-0,11936	614	-0,00616
549,14844	-0,00507	549,18844	-0,04756	550,32092	-0,11925	614,5	-0,00619
549,73474	-0,00513	549,77474	-0,04769	550,9071	-0,11893	615	-0,00615
550,32092	-0,00521	550,36092	-0,04795	551,49329	-0,11857	615,5	-0,00627
550,9071	-0,00521	550,9471	-0,04798	552,07941	-0,11832	616	-0,00624
551,49329	-0,00525	551,53329	-0,04795	552,66553	-0,11812	616,5	-0,00639
552,07941	-0,0053	552,11941	-0,04784	553,25153	-0,11803	617	-0,00657
552,66553	-0,00547	552,70553	-0,04791	553,83759	-0,11802	617,5	-0,0067
553,25153	-0,00576	553,29153	-0,04818	554,42358	-0,11772	618	-0,00663
553,83759	-0,00619	553,87759	-0,0485	555,00952	-0,1174	618,5	-0,00653
554,42358	-0,00631	554,46358	-0,04863	555,5954	-0,11719	619	-0,0063
555,00952	-0,0064	555,04952	-0,04869	556,18127	-0,11703	619,5	-0,00666
555,5954	-0,00619	555,6354	-0,0488	556,76715	-0,11703	620	-0,0068
556,18127	-0,00631	556,22127	-0,04874	557,35297	-0,1169	620,5	-0,00666
556,76715	-0,00642	556,80715	-0,04874	557,93872	-0,11688	621	-0,00699
557,35297	-0,00642	557,39297	-0,04882	558,52448	-0,11706	621,5	-0,00732
557,93872	-0,0063	557,97872	-0,04888	559,11017	-0,11743	622	-0,00735
558,52448	-0,00638	558,56448	-0,04912	559,69586	-0,11782	622,5	-0,00734
559,11017	-0,00655	559,15017	-0,04943	560,28149	-0,11817	623	-0,00746
559,69586	-0,0068	559,73586	-0,04988	560,86707	-0,11845	623,5	-0,00787
560,28149	-0,00692	560,32149	-0,05033	561,45264	-0,11864	624	-0,00778
560,86707	-0,00702	560,90707	-0,05066	562,03815	-0,11897	624,5	-0,00805
561,45264	-0,00732	561,49264	-0,05104	562,62366	-0,11897	625	-0,00819
562,03815	-0,00756	562,07815	-0,0513	563,20911	-0,11921	625,5	-0,00781
562,62366	-0,00773	562,66366	-0,05137	563,79456	-0,1194	626	-0,00845
563,20911	-0,00791	563,24911	-0,0516	564,37994	-0,11957	626,5	-0,00827
563,79456	-0,00796	563,83456	-0,05174	564,96527	-0,11998	627	-0,00804
564,37994	-0,0081	564,41994	-0,05215	565,5506	-0,12027	627,5	-0,00828
