Wavelength, nm	Absorbance, a.u. - curve 2	Wavelength, nm	Absorbance, a.u. - curve 4	Wavelength, nm	Absorbance, a.u. - curve 1	Wavelength, nm	Absorbance, a.u. - curve 3
348,35522	0,03705	442	0,01678	442	0,00617	508,26782	0,00904
348,64352	0,03439	442,5	0,01555	442,5	0,00608	508,8511	0,00902
348,93181	0,03668	443	0,01485	443	0,006	509,43433	0,00883
349,22008	0,03569	443,5	0,01413	443,5	0,00588	510,01752	0,00889
349,50832	0,0337	444	0,01358	444	0,00578	510,60065	0,00918
349,79655	0,032	444,5	0,01311	444,5	0,00569	511,18378	0,0095
350,08475	0,03031	445	0,0125	445	0,00558	511,76685	0,0093
350,37294	0,02767	445,5	0,01294	445,5	0,00552	512,34985	0,00899
350,6611	0,03043	446	0,01192	446	0,00545	512,93286	0,00881
350,94924	0,03009	446,5	0,01176	446,5	0,00533	513,51575	0,0088
351,23737	0,02878	447	0,01115	447	0,0053	514,09869	0,00901
351,52547	0,02366	447,5	0,01131	447,5	0,00526	514,68152	0,00921
351,81355	0,02669	448	0,01032	448	0,00519	515,26434	0,00942
352,10161	0,02671	448,5	0,01066	448,5	0,00513	515,84711	0,00946
352,38965	0,02618	449	0,01067	449	0,00505	516,42981	0,00939
352,67767	0,02621	449,5	0,01103	449,5	0,00501	517,01251	0,00942
352,96567	0,02586	450	0,01112	450	0,00492	517,59515	0,00946
353,25365	0,03025	450,5	0,01068	450,5	0,00486	518,1778	0,00952
353,54161	0,02964	451	0,01006	451	0,00483	518,76031	0,00955
353,82955	0,02593	451,5	0,00998	451,5	0,0048	519,34283	0,00962
354,11747	0,02144	452	0,00981	452	0,00468	519,92529	0,0096
354,40537	0,02189	452,5	0,00993	452,5	0,00468	520,50775	0,00951
354,69324	0,02014	453	0,01007	453	0,00462	521,09015	0,0098
354,9811	0,01649	453,5	0,00932	453,5	0,00455	521,67249	0,01008
355,26893	0,01706	454	0,00938	454	0,00453	522,25482	0,01016
355,55675	0,01826	454,5	0,01001	454,5	0,00441	522,8371	0,00987
355,84454	0,01828	455	0,00882	455	0,0044	523,41931	0,00999
356,13232	0,02012	455,5	0,00951	455,5	0,00437	524,00146	0,00995
356,42007	0,01928	456	0,00967	456	0,00437	524,58362	0,01017
356,7078	0,01932	456,5	0,00961	456,5	0,00434	525,16571	0,01023
356,99551	0,0186	457	0,00938	457	0,00435	525,7478	0,01039
357,2832	0,0169	457,5	0,00911	457,5	0,00426	526,32977	0,0108
357,57087	0,01744	458	0,00918	458	0,00427	526,91174	0,0108
357,85852	0,01722	458,5	0,00931	458,5	0,00422	527,49371	0,01115
358,14615	0,019	459	0,00977	459	0,0042	528,07556	0,01118
358,43376	0,02018	459,5	0,0096	459,5	0,00417	528,65741	0,0116
358,72135	0,01856	460	0,00867	460	0,00413	529,23926	0,01191
359,00892	0,01859	460,5	0,00829	460,5	0,00416	529,82098	0,01176
359,29646	0,01583	461	0,00836	461	0,00416	530,40271	0,01171
359,58399	0,01257	461,5	0,00842	461,5	0,00408	530,98438	0,01177
359,87149	0,01442	462	0,00894	462	0,00402	531,56604	0,01192
360,15898	0,01504	462,5	0,00926	462,5	0,00406	532,14764	0,01203
360,44644	0,01551	463	0,00903	463	0,00402	532,72919	0,01217
360,73388	0,01809	463,5	0,00894	463,5	0,00397	533,31067	0,01229
361,0213	0,02004	464	0,00917	464	0,00393	533,89215	0,01238
361,3087	0,01709	464,5	0,00894	464,5	0,00389	534,47357	0,01221
361,59608	0,01856	465	0,00885	465	0,0039	535,05493	0,01262
361,88344	0,01789	465,5	0,00873	465,5	0,00381	535,63629	0,01274
362,17078	0,01825	466	0,00809	466	0,00379	536,21759	0,01314
362,4581	0,02112	466,5	0,00856	466,5	0,00383	536,79883	0,01314
362,7454	0,01847	467	0,00882	467	0,0038	537,38007	0,01344
363,03267	0,02051	467,5	0,00839	467,5	0,00378	537,96124	0,01343
363,31993	0,02283	468	0,00888	468	0,00371	538,54236	0,01346
363,60716	0,02488	468,5	0,00862	468,5	0,0037	539,12347	0,01373
363,89438	0,02596	469	0,00873	469	0,00369	539,70453	0,01414
364,18157	0,02469	469,5	0,00854	469,5	0,00369	540,28552	0,01423
364,46874	0,02271	470	0,00796	470	0,0037	540,86646	0,01409
364,75589	0,02284	470,5	0,00856	470,5	0,00373	541,44739	0,01432
365,04302	0,02322	471	0,00873	471	0,00371	542,02826	0,0148
365,33013	0,02489	471,5	0,00888	471,5	0,00367	542,60913	0,01499
365,61722	0,02531	472	0,00871	472	0,00368	543,18994	0,01487
365,90429	0,02589	472,5	0,00798	472,5	0,0037	543,77069	0,01476
366,19133	0,02539	473	0,00778	473	0,00371	544,35138	0,01503
366,47836	0,0247	473,5	0,00777	473,5	0,00374	544,93207	0,01531
366,76536	0,02556	474	0,00813	474	0,00374	545,5127	0,01544
367,05235	0,02394	474,5	0,00845	474,5	0,00374	546,09326	0,01531
367,33931	0,02438	475	0,00821	475	0,0037	546,67377	0,01508
367,62625	0,02415	475,5	0,00871	475,5	0,00374	547,25427	0,01514
367,91317	0,02525	476	0,00839	476	0,00372	547,83478	0,01491
368,20007	0,0255	476,5	0,00862	476,5	0,00369	548,41516	0,01502
368,48695	0,02698	477	0,00856	477	0,00365	548,99554	0,0148
368,77381	0,02825	477,5	0,00899	477,5	0,00364	549,57587	0,0151
369,06065	0,02781	478	0,00766	478	0,00366	550,15619	0,01474
369,34746	0,02744	478,5	0,00766	478,5	0,00364	550,73639	0,01446
369,63426	0,02663	479	0,00819	479	0,00366	551,31659	0,01449
369,92103	0,02574	479,5	0,00841	479,5	0,00373	551,89679	0,01469
370,20778	0,02519	480	0,00836	480	0,00367	552,47687	0,01475
370,49451	0,02542	480,5	0,00847	480,5	0,00365	553,05695	0,01428
370,78122	0,0246	481	0,00815	481	0,00364	553,63702	0,01404
371,06791	0,02374	481,5	0,00871	481,5	0,00364	554,21698	0,01419
371,35458	0,02463	482	0,00772	482	0,00359	554,79694	0,01419
371,64123	0,02557	482,5	0,00848	482,5	0,00361	555,37689	0,01409
371,92786	0,02528	483	0,0078	483	0,00366	555,95673	0,01383
372,21446	0,02599	483,5	0,00818	483,5	0,00359	556,53656	0,0139
372,50105	0,02563	484	0,0085	484	0,00364	557,11633	0,01384
372,78761	0,02397	484,5	0,00822	484,5	0,0036	557,69611	0,01403
373,07415	0,02471	485	0,00848	485	0,00363	558,27576	0,0139
373,36067	0,02466	485,5	0,00836	485,5	0,00363	558,85541	0,01414
373,64717	0,02478	486	0,0076	486	0,00373	559,43506	0,01391
373,93365	0,0242	486,5	0,00827	486,5	0,00368	560,01465	0,01374
374,22011	0,02291	487	0,00836	487	0,00367	560,59418	0,01382
374,50655	0,0224	487,5	0,00777	487,5	0,00367	561,17365	0,01394
374,79296	0,02192	488	0,0081	488	0,00364	561,75311	0,01445
375,07935	0,02048	488,5	0,00816	488,5	0,00362	562,33246	0,01431
375,36573	0,02089	489	0,00803	489	0,00364	562,91187	0,01435
375,65208	0,02144	489,5	0,00839	489,5	0,00368	563,49115	0,0141
375,93841	0,02202	490	0,00823	490	0,00366	564,07043	0,01407
376,22472	0,0232	490,5	0,00874	490,5	0,00365	564,64966	0,01422
376,51101	0,02292	491	0,0083	491	0,00366	565,22888	0,01416
376,79727	0,02439	491,5	0,00839	491,5	0,00365	565,80804	0,01414
377,08352	0,02398	492	0,00807	492	0,00363	566,38715	0,01399
377,36974	0,02431	492,5	0,00786	492,5	0,00365	566,96619	0,01407
377,65595	0,02364	493	0,00764	493	0,00363	567,54523	0,01424
377,94213	0,02367	493,5	0,00819	493,5	0,00366	568,12421	0,01421
378,22829	0,02305	494	0,00775	494	0,00365	568,70313	0,01401
378,51443	0,02373	494,5	0,00755	494,5	0,00364	569,28204	0,01363
378,80055	0,02413	495	0,00856	495	0,00366	569,8609	0,0137
379,08664	0,02313	495,5	0,00816	495,5	0,00367	570,4397	0,01421
379,37272	0,02251	496	0,00851	496	0,00372	571,01849	0,01457
379,65877	0,02194	496,5	0,00854	496,5	0,00371	571,59723	0,01475
379,94481	0,02244	497	0,00771	497	0,00371	572,1759	0,01499
380,23082	0,02258	497,5	0,00801	497,5	0,0037	572,75452	0,0152
380,51681	0,02255	498	0,00778	498	0,00373	573,33313	0,01521
380,80278	0,02239	498,5	0,0081	498,5	0,00364	573,91168	0,01503
381,08872	0,02293	499	0,00777	499	0,00367	574,49023	0,01513
381,37465	0,02212	499,5	0,00749	499,5	0,00364	575,06866	0,0153
381,66055	0,02208	500	0,00792	500	0,0037	575,64709	0,01482
381,94644	0,02142	500,5	0,00848	500,5	0,00368	576,22552	0,01434
382,2323	0,0205	501	0,0081	501	0,00375	576,80383	0,01389
382,51814	0,0202	501,5	0,00824	501,5	0,00376	577,38214	0,01404
382,80396	0,02057	502	0,00793	502	0,00377	577,96039	0,01428
383,08976	0,02071	502,5	0,00772	502,5	0,00373	578,53864	0,01423
383,37553	0,02037	503	0,00804	503	0,00379	579,11682	0,01424
383,66129	0,02054	503,5	0,0083	503,5	0,00386	579,69495	0,01416
383,94702	0,02098	504	0,00806	504	0,00386	580,27307	0,01409
384,23273	0,02166	504,5	0,00829	504,5	0,0039	580,85107	0,0139
384,51843	0,02165	505	0,0085	505	0,00395	581,42908	0,0137
384,80409	0,02156	505,5	0,0083	505,5	0,00399	582,00708	0,01378
385,08974	0,02214	506	0,0079	506	0,004	582,58502	0,01364
385,37537	0,02255	506,5	0,00816	506,5	0,00408	583,1629	0,01364
385,66097	0,023	507	0,00856	507	0,00402	583,74072	0,01374
385,94656	0,02278	507,5	0,00844	507,5	0,00414	584,31854	0,01383
386,23212	0,0224	508	0,0087	508	0,00419	584,8963	0,01356
386,51766	0,022	508,5	0,00845	508,5	0,00429	585,474	0,0135
386,80318	0,02219	509	0,00854	509	0,00436	586,05164	0,0133
387,08867	0,02204	509,5	0,00882	509,5	0,00438	586,62927	0,01374
387,37415	0,02175	510	0,00864	510	0,00449	587,20685	0,0133
387,6596	0,02204	510,5	0,00861	510,5	0,00456	587,78442	0,01327
387,94504	0,02189	511	0,00876	511	0,00461	588,36194	0,01312
388,23045	0,02259	511,5	0,00909	511,5	0,00475	588,93939	0,01338
388,51584	0,02298	512	0,00867	512	0,00486	589,51678	0,01341
388,80121	0,02223	512,5	0,00879	512,5	0,00499	590,09418	0,01307
389,08655	0,02207	513	0,00856	513	0,00513	590,67151	0,01279
389,37188	0,02208	513,5	0,00859	513,5	0,00526	591,24878	0,01251
389,65718	0,02204	514	0,00928	514	0,00537	591,82605	0,01199
389,94246	0,0216	514,5	0,00916	514,5	0,00552	592,40326	0,01201
390,22772	0,02184	515	0,00877	515	0,00563	592,98041	0,0124
390,51296	0,02166	515,5	0,00894	515,5	0,00576	593,5575	0,01297
390,79818	0,02165	516	0,00891	516	0,00582	594,13458	0,0128
391,08337	0,02208	516,5	0,00902	516,5	0,00593	594,71161	0,01236
391,36854	0,0215	517	0,00908	517	0,00612	595,28864	0,01246
391,6537	0,02191	517,5	0,00958	517,5	0,00621	595,8656	0,01255
391,93883	0,02177	518	0,00897	518	0,00633	596,4425	0,01281
392,22394	0,02199	518,5	0,00906	518,5	0,00644	597,01935	0,01284
392,50902	0,02279	519	0,00897	519	0,00657	597,59619	0,01321
392,79409	0,02284	519,5	0,00894	519,5	0,00667	598,17297	0,01307
393,07913	0,02256	520	0,009	520	0,00679	598,74969	0,013
393,36415	0,02343	520,5	0,00935	520,5	0,00689	599,32642	0,01297
393,64915	0,02352	521	0,00899	521	0,00696	599,90308	0,01323
393,93413	0,02395	521,5	0,00938	521,5	0,00705	600,47968	0,01323
394,21909	0,02407	522	0,00975	522	0,00713	601,05621	0,01342
394,50402	0,02439	522,5	0,0094	522,5	0,00723	601,63275	0,01353
394,78893	0,02484	523	0,00996	523	0,00735	602,20923	0,01383
395,07383	0,02513	523,5	0,00937	523,5	0,00736	602,78571	0,01378
395,3587	0,02518	524	0,00964	524	0,0074	603,36206	0,01394
395,64354	0,02512	524,5	0,00977	524,5	0,00745	603,93842	0,01407
395,92837	0,0259	525	0,00969	525	0,00748	604,51477	0,01428
396,21317	0,02557	525,5	0,01042	525,5	0,00744	605,091	0,01437
396,49796	0,0261	526	0,01012	526	0,0075	605,66724	0,01452
396,78272	0,02614	526,5	0,00998	526,5	0,00749	606,24347	0,01465
397,06745	0,02612	527	0,00998	527	0,00751	606,81958	0,01475
397,35217	0,02599	527,5	0,01062	527,5	0,00745	607,39569	0,01446
397,63687	0,02579	528	0,01035	528	0,00744	607,97174	0,01439
397,92154	0,0259	528,5	0,01033	528,5	0,00736	608,54779	0,01464
398,20619	0,02607	529	0,01071	529	0,0073	609,12372	0,01563
398,49082	0,02529	529,5	0,01039	529,5	0,00722	609,69971	0,01599
398,77543	0,02539	530	0,01061	530	0,00719	610,27557	0,01615
399,06001	0,02583	530,5	0,01041	530,5	0,00712	610,85144	0,01581
399,34458	0,02544	531	0,01097	531	0,00706	611,42725	0,016
399,62912	0,0252	531,5	0,01091	531,5	0,00701	612,00299	0,01622
399,91364	0,02515	532	0,01073	532	0,0069	612,57874	0,01671
400,19814	0,02535	532,5	0,01109	532,5	0,00682	613,15442	0,01741
400,48261	0,02522	533	0,01103	533	0,00671	613,73004	0,01774
400,76707	0,02562	533,5	0,01111	533,5	0,00668	614,3056	0,01806
401,0515	0,02549	534	0,01106	534	0,0066	614,88116	0,01809
401,33591	0,02576	534,5	0,0114	534,5	0,00658	615,45667	0,01843
401,6203	0,02596	535	0,01132	535	0,00648	616,03217	0,01852
401,90467	0,02591	535,5	0,01128	535,5	0,00636	616,60754	0,01849
402,18901	0,02585	536	0,01097	536	0,00633	617,18292	0,0187
402,47333	0,02577	536,5	0,01222	536,5	0,00623	617,7583	0,01926
402,75763	0,02515	537	0,01207	537	0,00615	618,33356	0,0199
403,04191	0,02527	537,5	0,01237	537,5	0,00608	618,90881	0,02049
403,32617	0,02555	538	0,0125	538	0,00602	619,48407	0,02081
403,6104	0,02563	538,5	0,01282	538,5	0,006	620,0592	0,02132
403,89462	0,026	539	0,01242	539	0,00593	620,63434	0,02166
404,17881	0,02583	539,5	0,01273	539,5	0,0059	621,20941	0,02218
404,46298	0,0263	540	0,01227	540	0,00587	621,78448	0,02265
404,74712	0,02631	540,5	0,01224	540,5	0,00581	622,3595	0,02301
405,03125	0,02643	541	0,01236	541	0,00582	622,93445	0,02331
405,31535	0,02657	541,5	0,0127	541,5	0,00578	623,50934	0,02389
405,59943	0,02668	542	0,0121	542	0,00573	624,08423	0,02436
405,88349	0,02666	542,5	0,01262	542,5	0,00569	624,65906	0,02471
406,16753	0,02646	543	0,0125	543	0,00573	625,23383	0,02527
406,45154	0,02622	543,5	0,01253	543,5	0,00575	625,80859	0,02574
406,73553	0,02623	544	0,01299	544	0,00574	626,3833	0,02609
407,0195	0,02663	544,5	0,01251	544,5	0,00577	626,95795	0,02641
407,30345	0,02671	545	0,01277	545	0,00577	627,53253	0,02712
407,58738	0,02638	545,5	0,01276	545,5	0,00578	628,10712	0,02825
407,87128	0,02632	546	0,01264	546	0,00584	628,68164	0,02876
408,15516	0,02629	546,5	0,01266	546,5	0,0059	629,25616	0,02921
408,43902	0,02634	547	0,01268	547	0,00596	629,83057	0,02943
408,72286	0,02695	547,5	0,0126	547,5	0,00598	630,40497	0,03001
409,00667	0,02665	548	0,01292	548	0,00605	630,97937	0,03041
409,29046	0,02682	548,5	0,01274	548,5	0,00614	631,55365	0,03091
409,57424	0,02653	549	0,01256	549	0,00614	632,12793	0,0315
409,85798	0,0265	549,5	0,01276	549,5	0,00629	632,70215	0,03186
410,14171	0,02661	550	0,01276	550	0,00637	633,27637	0,03193
410,42541	0,02694	550,5	0,01231	550,5	0,00651	633,85052	0,03203
410,7091	0,02745	551	0,01199	551	0,00658	634,42462	0,03238
410,99276	0,02733	551,5	0,01225	551,5	0,00672	634,99866	0,03278
411,27639	0,02743	552	0,01227	552	0,00686	635,57269	0,03269
411,56001	0,0272	552,5	0,01196	552,5	0,00701	636,14667	0,03272
411,8436	0,02699	553	0,01198	553	0,00717	636,72064	0,03318
412,12717	0,02706	553,5	0,01247	553,5	0,00734	637,29449	0,03414
412,41072	0,02739	554	0,0123	554	0,00749	637,86835	0,03444
412,69425	0,02723	554,5	0,01236	554,5	0,00761	638,4422	0,03495
412,97775	0,02688	555	0,01248	555	0,00777	639,01593	0,03429
413,26123	0,02665	555,5	0,01264	555,5	0,00788	639,58966	0,03424
413,54469	0,02703	556	0,01224	556	0,00801	640,16333	0,03346
413,82813	0,02692	556,5	0,0123	556,5	0,00815	640,737	0,03341
414,11154	0,02737	557	0,01233	557	0,00822	641,31055	0,0331
414,39493	0,02739	557,5	0,01231	557,5	0,00833	641,88409	0,03262
414,6783	0,02716	558	0,01225	558	0,0084	642,45764	0,03234
414,96165	0,02758	558,5	0,01225	558,5	0,00844	643,03113	0,03201
415,24498	0,0278	559	0,01225	559	0,00849	643,60455	0,03151
415,52828	0,02808	559,5	0,01242	559,5	0,0085	644,17792	0,03089
415,81156	0,0281	560	0,01292	560	0,00857	644,75122	0,03018
416,09482	0,02817	560,5	0,01219	560,5	0,00859	645,32452	0,0297
416,37805	0,02752	561	0,01213	561	0,00861	645,89777	0,02945
416,66127	0,02748	561,5	0,01254	561,5	0,00864	646,47101	0,02893
416,94446	0,02747	562	0,01245	562	0,00863	647,04419	0,02871
417,22763	0,02749	562,5	0,01282	562,5	0,00866	647,61731	0,02804
417,51077	0,02794	563	0,01269	563	0,00859	648,19037	0,02798
417,7939	0,02866	563,5	0,01285	563,5	0,00855	648,76343	0,02774
418,077	0,02907	564	0,01291	564	0,00849	649,33643	0,0271
418,36008	0,02937	564,5	0,01303	564,5	0,00848	649,90936	0,02645
418,64313	0,02957	565	0,01245	565	0,00839	650,4823	0,02568
418,92617	0,02985	565,5	0,01268	565,5	0,00834	651,05518	0,02553
419,20918	0,03012	566	0,01259	566	0,0083	651,62799	0,02503
419,49217	0,03035	566,5	0,01303	566,5	0,00828	652,20074	0,02495
419,77513	0,0309	567	0,01312	567	0,00823	652,7735	0,02465
420,05808	0,03117	567,5	0,01277	567,5	0,00817	653,34619	0,02411
420,341	0,03178	568	0,01269	568	0,00813	653,91888	0,02276
420,6239	0,03237	568,5	0,01274	568,5	0,00806	654,49152	0,02156
420,90678	0,03299	569	0,01291	569	0,008	655,06409	0,02097
421,18963	0,03357	569,5	0,01233	569,5	0,00792	655,6366	0,02116
421,47246	0,03441	570	0,01262	570	0,00785	656,20905	0,02123
421,75527	0,03481	570,5	0,01266	570,5	0,00776	656,78149	0,02133
422,03806	0,0356	571	0,01244	571	0,00769	657,35394	0,02054
422,32082	0,03632	571,5	0,01297	571,5	0,00765	657,92627	0,01992
422,60356	0,03709	572	0,01286	572	0,00758	658,4986	0,01933
422,88628	0,03797	572,5	0,01271	572,5	0,0075	659,07086	0,01963
423,16898	0,03869	573	0,01314	573	0,00744	659,64307	0,01945
423,45165	0,03933	573,5	0,01268	573,5	0,00736	660,21527	0,0194
423,7343	0,04004	574	0,01273	574	0,00727	660,78741	0,01879
424,01693	0,0409	574,5	0,01266	574,5	0,00716	661,35956	0,01853
424,29954	0,04163	575	0,01251	575	0,00709	661,93158	0,0179
424,58212	0,04281	575,5	0,01257	575,5	0,00702	662,5036	0,01764
424,86468	0,04384	576	0,01274	576	0,00696	663,07556	0,01718
425,14722	0,04486	576,5	0,01289	576,5	0,00688	663,64752	0,01681
425,42973	0,04604	577	0,01279	577	0,00678	664,21942	0,01654
425,71222	0,04699	577,5	0,01274	577,5	0,0067	664,79126	0,01682
425,99469	0,0481	578	0,01297	578	0,00668	665,36304	0,01693
426,27714	0,04936	578,5	0,0126	578,5	0,00661	665,93481	0,01683
426,55957	0,05029	579	0,0126	579	0,00661	666,50653	0,01625
426,84197	0,05162	579,5	0,01239	579,5	0,00648	667,07819	0,01625
427,12435	0,05262	580	0,01253	580	0,00641	667,64984	0,01592
427,4067	0,05409	580,5	0,01245	580,5	0,00635	668,22144	0,01582
427,68904	0,05564	581	0,01248	581	0,00628	668,79297	0,01525
427,97135	0,05684	581,5	0,01241	581,5	0,00626	669,3645	0,01548
428,25364	0,05832	582	0,01239	582	0,00622	669,93591	0,01568
428,5359	0,05953	582,5	0,01241	582,5	0,00618	670,50739	0,01583
428,81814	0,06083	583	0,01224	583	0,00615	671,07874	0,01553
429,10036	0,06207	583,5	0,0119	583,5	0,00609	671,65009	0,01483
429,38256	0,06357	584	0,01186	584	0,00611	672,22137	0,01459
429,66474	0,06474	584,5	0,01178	584,5	0,00609	672,7926	0,01366
429,94689	0,06576	585	0,01186	585	0,00603	673,36383	0,01391
430,22902	0,06688	585,5	0,01169	585,5	0,00604	673,935	0,01367
430,51112	0,0679	586	0,01216	586	0,00605	674,5061	0,01432
430,79321	0,06881	586,5	0,01204	586,5	0,00607	675,07715	0,01379
431,07527	0,07002	587	0,01218	587	0,00605	675,64819	0,01335
431,3573	0,07079	587,5	0,01189	587,5	0,00606	676,21918	0,01332
431,63932	0,07143	588	0,01204	588	0,00607	676,79016	0,01354
431,92131	0,0718	588,5	0,01201	588,5	0,00607	677,36102	0,01386
432,20328	0,07208	589	0,01151	589	0,00612	677,93188	0,01371
432,48523	0,07262	589,5	0,01176	589,5	0,0061	678,50275	0,01329
432,76715	0,07234	590	0,01138	590	0,00614	679,07349	0,01258
433,04905	0,07219	590,5	0,01154	590,5	0,00616	679,64423	0,01234
433,33093	0,07138	591	0,01172	591	0,00621	680,2149	0,0123
433,61278	0,07086	591,5	0,01198	591,5	0,00622	680,78558	0,01241
433,89461	0,07066	592	0,01199	592	0,00627	681,3562	0,01195
434,17642	0,06996	592,5	0,01222	592,5	0,00633	681,92676	0,01155
434,45821	0,0691	593	0,01196	593	0,00638	682,49725	0,01148
434,73997	0,06822	593,5	0,01231	593,5	0,00645	683,06775	0,01204
435,02171	0,06724	594	0,01234	594	0,00655	683,63818	0,01206
435,30343	0,06617	594,5	0,01233	594,5	0,00657	684,20856	0,0122
435,58512	0,06524	595	0,01248	595	0,00661	684,77893	0,01133
435,8668	0,06405	595,5	0,01225	595,5	0,00666	685,34924	0,01195
436,14844	0,06275	596	0,01259	596	0,00673	685,91949	0,01258
436,43007	0,06122	596,5	0,01257	596,5	0,00679	686,48969	0,01334
436,71167	0,05984	597	0,01247	597	0,00684	687,05988	0,01273
436,99325	0,05796	597,5	0,01302	597,5	0,00693	687,63	0,01236
437,27481	0,05619	598	0,0125	598	0,00699	688,20013	0,0126
437,55634	0,05482	598,5	0,01286	598,5	0,00704	688,77014	0,01321
437,83785	0,05296	599	0,01303	599	0,00713	689,34015	0,0126
438,11934	0,05106	599,5	0,01297	599,5	0,00721	689,91016	0,01177
438,4008	0,04944	600	0,01286	600	0,00729	690,48004	0,01127
438,68224	0,04818	600,5	0,01331	600,5	0,00735	691,04993	0,01127
438,96366	0,04643	601	0,01355	601	0,00741	691,61975	0,01119
439,24506	0,0456	601,5	0,01329	601,5	0,00749	692,18958	0,01122
439,52643	0,04438	602	0,01367	602	0,00757	692,75934	0,01117
439,80778	0,04286	602,5	0,01372	602,5	0,00764	693,32904	0,01117
440,0891	0,0418	603	0,01422	603	0,00771	693,89868	0,01121
440,37041	0,0405	603,5	0,01427	603,5	0,00779	694,46832	0,01153
440,65169	0,03927	604	0,01379	604	0,00787	695,0379	0,0115
440,93294	0,03815	604,5	0,01392	604,5	0,00793	695,60742	0,0113
441,21418	0,03691	605	0,01419	605	0,00804	696,17694	0,01093
441,49539	0,03569	605,5	0,01466	605,5	0,0081	696,74634	0,01117
441,77658	0,03492	606	0,0146	606	0,0082	697,3158	0,01114
442,05774	0,03373	606,5	0,01468	606,5	0,0083	697,88513	0,01122
442,33888	0,03284	607	0,0148	607	0,00837	698,45447	0,01068
442,62	0,03187	607,5	0,01476	607,5	0,00847	699,02374	0,01043
442,90109	0,0313	608	0,01506	608	0,00858	699,59296	0,01058
443,18216	0,03066	608,5	0,01483	608,5	0,00864	700,16217	0,01044
443,46321	0,02985	609	0,01491	609	0,00874	700,73132	0,01074
443,74424	0,02942	609,5	0,01584	609,5	0,00887	701,30042	0,01005
444,02524	0,02922	610	0,01564	610	0,00901	701,86951	0,01001
444,30622	0,02854	610,5	0,01598	610,5	0,00916	702,43848	0,00974
444,58717	0,02807	611	0,01637	611	0,0093	703,00745	0,01005
444,86811	0,02776	611,5	0,01648	611,5	0,00946	703,57642	0,01011
445,14902	0,02712	612	0,01649	612	0,00962	704,14532	0,00982
445,4299	0,02673	612,5	0,01637	612,5	0,00977	704,71417	0,00986
445,71076	0,02613	613	0,01692	613	0,00991	705,28296	0,00993
445,9916	0,02565	613,5	0,01741	613,5	0,01008	705,85175	0,00984
446,27242	0,02531	614	0,01805	614	0,01028	706,42047	0,00966
446,55321	0,02503	614,5	0,0184	614,5	0,01047	706,98914	0,00951
446,83398	0,02469	615	0,01854	615	0,01061	707,55774	0,0094
447,11473	0,02437	615,5	0,01892	615,5	0,0108	708,12634	0,00908
447,39545	0,02409	616	0,019	616	0,01101	708,69489	0,00845
447,67615	0,02384	616,5	0,01953	616,5	0,01118	709,26343	0,00828
447,95683	0,02333	617	0,01959	617	0,01145	709,83185	0,00875
448,23748	0,02328	617,5	0,01993	617,5	0,0117	710,40027	0,00952
448,51811	0,02316	618	0,02058	618	0,01187	710,96863	0,00975
448,79872	0,02302	618,5	0,02119	618,5	0,01211	711,53699	0,00917
449,0793	0,0228	619	0,0219	619	0,01229	712,10529	0,00871
449,35986	0,0224	619,5	0,02168	619,5	0,01253	712,67352	0,00845
449,64039	0,02225	620	0,0215	620	0,01272	713,24176	0,00907
449,92091	0,02207	620,5	0,02182	620,5	0,01294	713,80988	0,00934
450,2014	0,02187	621	0,02176	621	0,01314	714,37799	0,00995
450,48186	0,02167	621,5	0,02261	621,5	0,01327	714,94611	0,00924
450,76231	0,02167	622	0,02289	622	0,01342	715,5141	0,00936
451,04273	0,02128	622,5	0,02347	622,5	0,01361	716,08209	0,00872
451,32312	0,02098	623	0,02321	623	0,01373	716,65009	0,00899
451,60349	0,02086	623,5	0,02315	623,5	0,01387	717,21796	0,00854
451,88384	0,02058	624	0,02298	624	0,01399	717,78583	0,00842
452,16417	0,02031	624,5	0,02399	624,5	0,01409	718,35364	0,00792
452,44447	0,02032	625	0,02406	625	0,01419	718,92145	0,00813
452,72475	0,02022	625,5	0,02521	625,5	0,01428	719,48914	0,00797
453,005	0,01999	626	0,02483	626	0,01431	720,05682	0,00861
453,28524	0,01986	626,5	0,02437	626,5	0,01434	720,62451	0,00859
453,56544	0,01962	627	0,0247	627	0,01432	721,19208	0,00906
453,84563	0,01959	627,5	0,02423	627,5	0,01431	721,75964	0,0092
454,12579	0,01942	628	0,0248	628	0,01427	722,32715	0,0091
454,40593	0,01925	628,5	0,02448	628,5	0,01423	722,89465	0,00987
454,68604	0,01922	629	0,02492	629	0,01415	723,4621	0,00931
454,96613	0,01917	629,5	0,02446	629,5	0,01407	724,02948	0,00928
455,2462	0,01928	630	0,02441	630	0,014	724,5968	0,00845
455,52624	0,01895	630,5	0,02435	630,5	0,01382	725,16412	0,00854
455,80626	0,01876	631	0,02428	631	0,01372	725,73138	0,0083
456,08626	0,01869	631,5	0,02414	631,5	0,01354	726,29858	0,00835
456,36623	0,01864	632	0,02443	632	0,01337	726,86578	0,00802
456,64618	0,01864	632,5	0,02431	632,5	0,01318	727,43286	0,00744
456,92611	0,01875	633	0,02345	633	0,013	728	0,00716
457,20601	0,01874	633,5	0,02365	633,5	0,01277	728,56702	0,00746
457,48589	0,01866	634	0,02362	634	0,01261	729,13403	0,00813
457,76574	0,01861	634,5	0,02338	634,5	0,0124	729,70099	0,00831
